,processor,amount,original_currency,target_currency,fx,transaction_status,transaction_start_date,transaction_end_date,duration,transaction_profit,pyr_id,pye_id,ppid,country,payee_satisfaction,payor_satisfaction,overall_satisfaction
2407,2,4781.94,840,356,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,46.819399999999995,288891159363,284562637633,280267669825,840,0,1,1
2408,3,3742.59,978,156,1,1,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,0.2455540000000127,280284578371,280284578113,280267800898,250,0,1,1
2409,3,4978.42,986,840,1,0,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,0.9870520000000056,288857670467,284579545923,280284512835,250,0,1,1
2410,1,824.25,156,356,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,2.450949999999999,280267670082,288891290177,284596191811,484,1,0,1
2411,1,1544.35,356,356,0,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,-14.3548,280284447553,280267670339,280267801410,276,1,0,1
2412,1,2273.27,484,840,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,38.14559,288874382146,284579545921,280301224514,840,0,0,0
2413,1,1680.28,484,978,1,1,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,36,7.073512000000001,288891158850,284562768705,288874382146,484,0,1,1
2414,2,4584.37,978,978,0,0,2019-03-02T19:00:00Z,2019-04-14T12:00:00Z,43,-8.0,284579414850,280301355585,284596192066,250,1,1,1
2415,3,2827.06,410,484,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,-36.751780000000004,288891159363,288874512962,288891290178,156,1,0,1
2416,1,1661.3,484,978,1,0,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,17.9356,288891159107,288874447169,284596191811,276,0,1,0
2417,1,3442.26,978,986,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,39.307120000000005,280284578371,280284578113,280284513090,276,0,1,1
2418,1,202.28,986,840,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,-1.0726399999999998,280284578371,280284578114,288874382146,410,1,1,1
2419,1,4921.93,156,356,1,1,2019-03-06T01:00:00Z,2019-04-14T12:00:00Z,39,83.17281000000001,284596192067,284562768449,288874382146,840,0,1,1
2420,2,135.21,840,840,0,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,-8.0,280267735361,280284578627,284596322881,250,1,1,1
2421,2,3716.11,986,410,1,1,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,6.864440000000002,288891159106,284596191553,284596191811,250,0,0,0
2422,2,1548.23,156,410,1,1,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,11.4823,288857604673,280284578626,288891224897,276,1,1,1
2423,2,2111.19,484,484,0,1,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,-71.3357,280301355587,280284578113,284596323138,356,0,0,0
2424,3,4198.01,484,978,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,69.76219,284579414339,280284578370,288891158851,356,0,1,1
2425,2,1827.5,410,986,1,0,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,12.120000000000005,284596192065,280267670339,280267670339,410,0,0,0
2426,2,1633.84,410,986,1,0,2019-03-03T12:00:00Z,2019-04-12T12:00:00Z,40,1.80304000000001,280284578114,288874447427,280301355585,356,1,0,0
2427,1,4737.93,356,356,0,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,-39.90344,280284578369,288891290179,280267800898,276,1,1,1
2428,3,619.83,840,840,0,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,-13.896600000000001,288891290433,280301289795,288891224897,484,1,1,1
2429,1,4265.45,986,410,1,1,2019-03-03T12:00:00Z,2019-04-10T12:00:00Z,38,21.033429999999996,284579480131,288874447169,280267735875,484,0,0,0
2430,1,1348.42,840,840,0,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,-66.1789,284596192067,280267801409,288891290434,76,1,1,0
2431,1,3722.11,484,978,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,2.44422000000003,280284447553,280301290306,284579414593,356,0,1,0
2432,2,2642.87,156,484,1,1,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,20.4287,280267670082,280267670339,284596257346,156,0,1,1
2433,2,2148.22,156,986,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,20.4822,284579414850,288891159106,284579480130,840,0,1,1
2434,2,3244.42,156,356,1,1,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,37,11.466520000000017,284579480131,288874381889,288857604673,356,0,1,0
2435,3,3886.88,484,484,0,1,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,-60.3032,280267670083,288874447169,280301224770,250,1,0,1
2436,2,1357.21,986,840,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,8.357680000000004,280284513089,284562768449,280301290307,410,1,1,1
2437,1,4132.49,484,840,1,1,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,69.75233,280267670082,284596257089,280301290306,840,0,1,1
2438,1,1578.12,484,986,1,1,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,6.5218479999999985,288874447169,284562768705,280267670337,484,0,1,1
2439,1,3867.75,986,484,1,0,2019-03-02T19:00:00Z,2019-04-14T12:00:00Z,43,55.01625,284562637377,288891159106,288857735747,156,0,0,0
2440,1,1586.44,978,840,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,32.401680000000006,284562637633,280284512833,280301224770,250,1,1,1
2441,3,1940.87,156,410,1,1,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,3.8817400000000006,284596323138,280284578113,284596192067,840,0,1,1
2442,1,2430.32,484,356,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,50.96704000000001,284562768195,288857670211,288857604673,250,1,1,1
2443,1,2427.46,156,356,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,25.62952,284562768195,280284447297,280284447043,410,0,1,1
2444,1,3648.06,840,986,1,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,2.296120000000002,284562768195,284562637378,288874382146,356,1,1,1
2445,2,3998.38,156,840,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,29.487040000000007,284579414339,288874447169,284596322881,410,0,1,1
2446,1,4514.04,986,978,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,52.168479999999995,280284578115,288857669953,288874512961,276,0,0,0
2447,3,2747.5,410,156,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,-0.3514999999999944,280301224769,288891289921,280301224514,250,1,1,0
2448,1,1148.67,410,986,1,1,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,10.284040000000001,288857669955,280284578370,284579480130,410,0,1,1
2449,3,1411.38,986,356,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,16.81622,284562768707,280284578370,284596322625,356,1,0,0
2450,3,4965.29,484,840,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,3.4652899999999818,280284512834,284596191554,284562637635,484,0,0,0
2451,2,434.38,986,356,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,-6.26248,280284447553,280267735363,280284512835,250,1,1,1
2452,1,1923.73,356,356,0,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,-21.7373,284562768195,284579480386,284596192066,250,1,1,1
2453,1,3974.67,356,986,1,1,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,14.373350000000016,288874382145,288857670210,284579480130,76,0,1,1
2454,2,1363.06,156,986,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,0.40765000000000384,280267670339,288857670210,280284447043,484,1,0,1
2455,1,3536.51,986,356,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,75.30322000000001,280284512834,288874447425,288891224897,250,0,0,0
2456,2,2140.09,484,484,0,1,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,-1.0,280284447553,288874513219,284579414593,840,1,0,0
2457,3,1232.96,986,840,1,1,2019-03-03T12:00:00Z,2019-04-10T12:00:00Z,38,3.698879999999999,288891158849,288891289922,284579414593,276,0,1,0
2458,2,4897.02,978,840,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,21.382120000000015,288891224898,284596192065,284579414849,356,0,1,1
2459,1,2531.28,484,978,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,28.375360000000004,288874382146,284562703170,284579414593,276,0,1,1
2460,3,4147.87,156,840,1,1,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0.48872199999999566,288874512961,284579479873,284596192066,250,0,1,1
2461,1,4220.15,840,410,1,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,15.600750000000005,288857604675,280267801410,280267670339,76,0,1,0
2462,2,3891.18,840,986,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,32.9118,280267735361,280284578114,288874382146,156,0,1,1
2463,2,4954.71,840,840,0,1,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,-226.46195,280284578114,288891289921,280284447043,76,1,0,1
2464,1,193.09,978,410,1,1,2019-03-03T00:00:00Z,2019-04-12T12:00:00Z,40,0.31708000000000025,288891158850,288857670211,288891224897,276,1,1,0
2465,3,4257.73,156,156,0,1,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,-116.44324999999999,288874381635,288891290177,280301224770,356,1,0,0
2466,1,858.71,978,978,0,1,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,-11.087100000000001,284562637377,280267801410,284596257602,250,1,1,1
2467,1,3968.47,410,840,1,1,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,36,56.52705,284562768707,288857735491,280301224514,156,0,1,0
2468,3,747.4,356,840,1,1,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,2.2421999999999986,284579480131,280267735363,280267801410,276,0,1,1
2469,3,1858.8,840,484,1,1,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,-24.1644,284562768195,284562702914,280301290306,156,1,0,1
2470,1,591.35,156,156,0,1,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,-28.654,288891159107,284579479873,288874382146,356,1,1,1
2471,3,4129.61,410,978,1,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,2.6296099999999996,280301290306,284562703171,284596323138,484,0,1,1
2472,1,2921.29,840,840,0,0,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,-9.26387,280267670337,288891158850,280267801410,840,1,1,1
2473,3,2283.23,156,978,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,33.38137000000002,288874382146,280284578113,288874381633,356,1,0,1
2474,2,4682.72,356,840,1,1,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,8.706800000000001,288857669955,280284578627,280301290306,484,0,0,1
2475,1,1200.39,410,484,1,1,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,-2.5992199999999954,280267735361,280301290307,288891158851,356,1,1,1
2476,3,461.97,986,410,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,-1.2225699999999975,284596322626,284562768450,280301290306,356,1,1,1
2477,1,1518.06,484,410,1,0,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,2.0903000000000134,280267801154,284562703170,284579414593,76,0,1,1
2478,3,3829.14,840,156,1,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,0.2974840000000114,280267801154,280301290306,284596192067,250,1,1,1
2479,2,1694.65,410,356,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,-1.2213999999999992,284596257603,288891289921,284579414593,250,1,1,0
2480,1,4537.25,156,978,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,22.501149999999996,280301224514,288874512705,288874382146,484,0,0,1
2481,2,3951.1,986,978,1,0,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,15.706600000000037,288857735747,288857670211,288874382146,356,0,1,0
2482,2,3044.5,410,356,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,29.445,288891159105,288857670210,280301355585,840,0,1,1
2483,1,4216.36,156,986,1,1,2019-03-07T15:00:00Z,2019-04-14T12:00:00Z,38,47.09631999999999,280267670083,288891289921,284596192066,410,0,1,1
2484,1,745.02,840,978,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,8.1753,288891159363,288874381889,288891224642,156,1,1,1
2485,2,2519.46,986,156,1,1,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,7.837570000000014,288857670467,280301290306,284596323138,76,0,1,1
2486,3,515.96,840,410,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,-0.1967599999999976,280267670338,288874382145,288891290178,356,1,1,0
2487,2,3215.7,356,484,1,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,10.970650000000006,284579480131,288874382145,288857604675,76,0,1,1
2488,1,269.05,986,484,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,-0.27139999999999986,284562702915,288891159106,280267735875,410,1,1,1
2489,1,3329.21,986,484,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,37.95052,280267670082,288857670465,284579414593,276,0,1,0
2490,2,369.99,484,978,1,0,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,2.6999,280301355587,288891224897,288891158851,840,1,1,1
2491,2,3603.81,484,484,0,0,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,-4.0,280301224514,280284447042,288874381633,276,1,1,0
2492,1,568.92,410,484,1,0,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1.0721679999999996,288891159106,288874447683,284562637635,484,1,1,1
2493,1,3963.61,986,484,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,44.06332,284562702659,284562768195,284596191811,410,0,0,0
2494,3,1377.54,484,986,1,1,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,-1.1224600000000038,280301290306,288874512705,280301355842,76,0,0,0
2495,1,2300.72,986,840,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,48.11583999999999,280267801154,284579480129,288891290434,250,1,1,1
2496,3,4537.38,156,410,1,0,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,3.0373799999999846,288874381635,284596191555,284579545922,484,0,1,1
2497,3,1453.88,156,978,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,2.9077599999999997,288891159363,284562637379,284596257346,840,1,1,1
2498,2,1657.08,410,978,1,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,1.9424800000000033,288891290177,288891289921,280267735875,356,1,1,1
2499,1,1227.08,840,156,1,1,2019-03-03T12:00:00Z,2019-04-10T12:00:00Z,38,24.495759999999997,280267735361,280301355585,288857670465,250,1,0,1
2500,1,4043.51,356,356,0,0,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,-34.34808,288891224898,284596191555,284596322881,276,1,0,1
2501,3,3686.43,410,356,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,-47.92359000000001,280267670082,288874513218,280301290306,156,1,1,1
2502,2,4601.58,978,156,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,40.0158,284596323139,284579479873,284596192067,156,0,1,1
2503,1,1089.67,986,484,1,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,18.02439,284562702913,280284447554,284579414593,840,1,1,1
2504,2,1426.03,484,356,1,1,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,2.917135000000016,280284578369,288857736001,280301290306,76,0,0,0
2505,3,2625.13,986,978,1,1,2019-03-03T00:00:00Z,2019-04-12T12:00:00Z,40,17.18847500000001,288891159107,288874381890,284562637635,410,0,0,0
2506,2,882.31,978,840,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,7.8231,288891289923,288874382145,280284447297,840,1,0,1
2507,3,3102.71,840,356,1,0,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,-40.33523,280267735617,288891289922,280284512835,156,1,1,1
2508,2,4360.61,356,840,1,1,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,39.6061,284596192067,284562637633,280301355842,276,0,0,1
2509,3,3542.02,986,156,1,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,-46.04626,288891224898,284596191554,280267670339,156,1,1,0
2510,3,4842.16,986,410,1,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,2.3421599999999785,280284447553,280301290050,288891290434,76,0,1,1
2511,3,830.22,484,978,1,1,2019-03-06T01:00:00Z,2019-04-14T12:00:00Z,39,-0.6697800000000029,280267735874,284562768195,280301290307,484,0,1,0
2512,1,983.35,356,840,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,3.310089999999999,280284512834,288874381635,288874382146,484,1,0,0
2513,2,2876.88,978,978,0,1,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,-132.9596,284596257603,284579480386,280267670339,76,1,1,1
2514,1,3793.49,484,410,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,42.021879999999996,288874382145,288874447683,288857670465,410,0,1,1
2515,1,4615.96,356,978,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,51.89152000000001,288891290433,288891158850,284596322881,410,0,0,1
2516,1,4738.35,840,356,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,53.360200000000006,280284513089,288874513218,288891224642,410,0,1,0
2517,3,3148.6,978,156,1,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,-40.9318,288874381891,284562768705,284579414593,156,1,1,0
2518,2,4595.1,978,978,0,0,2019-03-02T19:00:00Z,2019-04-13T12:00:00Z,42,-4.0,284596323139,280301224258,284579480130,276,0,0,0
2519,1,3649.25,978,156,1,0,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,17.705950000000016,280267670338,280267801153,288857670465,484,0,0,0
2520,1,465.93,840,840,0,0,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,-23.6372,284579480131,284562703171,280267800898,356,1,1,1
2521,3,1193.32,156,156,0,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,-29.833,284579414850,280284447554,280301355842,156,1,1,1
2522,2,1007.36,410,986,1,0,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,6.073600000000001,288891289923,280267670339,280301290306,276,1,0,1
2523,1,2761.65,410,986,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,0.5233000000000061,284596322626,288874447683,288874382146,356,1,1,1
2524,3,4694.02,986,978,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,-61.02226,280284447553,288891289922,288891290178,156,1,0,0
2525,3,4545.29,986,156,1,0,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,-59.08877,280267670338,288874512705,280284447043,156,1,1,1
2526,2,1955.97,156,356,1,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,3.7358199999999897,280267670083,280284578114,284579480130,356,1,1,1
2527,3,4901.93,840,840,0,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,-75.52895,284562702915,280301289795,280301355585,250,1,0,0
2528,3,4223.89,410,986,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,8.447780000000002,288857669955,288857670465,280284513090,840,0,1,1
2529,3,1528.7,410,356,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,-0.9713000000000065,284562702659,288857735491,280301290307,76,1,1,0
2530,1,2267.3,156,356,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,38.0441,280284578369,284562637123,280267670337,840,0,0,0
2531,1,4246.28,156,484,1,1,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,90.91816000000001,284562637378,288891289922,284596191811,250,0,0,1
2532,2,3841.53,356,840,1,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,7.366120000000002,280267670339,280301289794,280301290307,250,0,1,1
2533,2,4267.33,356,410,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,15.702985000000012,288891159105,288874513218,280301355842,76,0,1,1
2534,1,2702.33,156,410,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,28.92796,280301289794,284596191555,280267800898,410,0,1,1
2535,2,1453.84,356,356,0,1,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,-4.0,288891290433,288857669953,288891224642,276,0,0,0
2536,1,2452.11,356,840,1,0,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,33.78165,288874381891,288891289922,284579545922,156,1,1,1
2537,1,2912.74,840,410,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,49.01658,284562702658,280284578370,288891224897,840,0,1,1
2538,3,4452.44,840,156,1,1,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,30.893299999999996,288874382145,280284578370,288891224642,410,0,1,1
2539,2,894.48,484,410,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,-4.422079999999999,284562768707,284596322883,284579414593,250,1,1,1
2540,1,650.49,840,986,1,1,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,1.5126460000000002,284596257603,288891289922,280301290307,484,1,0,1
2541,1,4747.12,410,978,1,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,80.20104,288857604673,284596191553,288891224897,840,0,0,0
2542,1,2689.13,840,840,0,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,-23.51304,280267670083,280301355585,284596257346,276,1,1,1
2543,1,3472.06,978,156,1,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,38.164719999999996,280284513089,288874447171,280267735875,410,0,1,1
2544,1,604.89,986,410,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,10.807580000000002,288891158850,284562637378,280301290307,250,1,1,1
2545,1,4990.71,356,410,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,57.88852,280267735875,288874512705,280267801410,276,0,1,0
2546,3,1197.8,840,156,1,0,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,6.483500000000003,288874382145,288874512963,280267800898,410,1,0,1
2547,3,1951.6,410,410,0,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,-70.806,288891159363,280284578627,280267801410,76,1,1,1
2548,3,3331.21,156,986,1,0,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,-43.305730000000004,280284513089,288857736001,280301224514,156,1,1,1
2549,2,2490.08,156,356,1,0,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,6.940480000000008,280267670083,288857670465,280284447299,356,1,1,0
2550,3,2814.24,356,156,1,1,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,5.62848,288874382145,288857736003,288857604673,840,0,1,0
2551,2,4960.1,986,986,0,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,-4.0,284596192065,280301290305,288857604675,276,1,1,1
2552,2,350.42,986,986,0,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,-8.0,288891290177,280301355585,284596192066,250,1,1,0
2553,1,135.78,156,356,1,1,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1.8082600000000002,288857669955,280301289795,280301224514,840,1,1,1
2554,3,3538.28,410,986,1,1,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,2.038279999999986,280267735875,280301290307,288857604673,484,0,0,0
2555,2,3913.91,156,156,0,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,-6.0,284596257603,288891159106,284596257601,156,1,1,1
2556,3,4121.22,840,840,0,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,-63.8183,280284447553,288857670467,288891290178,250,1,1,1
2557,3,2731.98,840,156,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,8.19594,284596322626,284596257089,284579414593,276,0,1,1
2558,1,4003.39,410,410,0,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,-35.52712,288891159106,288874513218,280267735875,410,1,0,0
2559,1,1727.73,484,156,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,3.1386500000000126,280267670083,284562768449,288891158851,76,1,1,1
2560,2,2731.28,410,356,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,8.790760000000006,284596322626,284562702658,284579414593,76,0,0,1
2561,3,1093.53,484,484,0,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,-40.77355,284562702915,288874382145,288891224642,76,1,1,0
2562,3,130.58,986,484,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,-2.36942,288891159362,280284447554,284579545922,76,1,1,1
2563,3,275.93,484,840,1,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,-1.8344420000000001,280267735361,288857669955,280284512835,250,1,1,0
2564,2,4656.43,356,410,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,40.5643,288874512961,284596192065,280267735875,156,0,1,0
2565,3,1846.39,410,156,1,0,2019-03-03T12:00:00Z,2019-04-14T12:00:00Z,42,25.081410000000005,280284578115,280301355585,280301224770,356,0,0,0
2566,2,4554.41,978,356,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,39.5441,284579545923,284579545921,284579414593,156,0,1,1
2567,2,3897.86,356,156,1,0,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,34.9786,280284578115,288857669955,284579414593,276,0,1,0
2568,2,2195.73,484,356,1,0,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,15.9573,280284513089,284579480386,288857735747,156,0,0,0
2569,1,2607.93,356,484,1,0,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,29.29516,284562768195,284596191555,288857604675,276,1,1,1
2570,3,2635.27,156,840,1,1,2019-03-03T00:00:00Z,2019-04-14T12:00:00Z,42,17.264525000000006,284596192067,280267801409,288874382146,410,0,1,1
2571,1,4358.19,840,840,0,1,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,-13.57457,288891224385,288874447169,288874382146,840,1,1,1
2572,1,579.53,356,156,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,10.249659999999999,280284578115,284596191553,280267669825,250,1,1,1
2573,2,430.6,156,356,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,-1.562299999999997,280284447299,288857670467,280301290307,76,1,1,1
2574,3,227.96,986,410,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,-5.668760000000001,280267735361,288891158850,288857670465,356,1,1,1
2575,1,254.84,978,410,1,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,1.0580800000000004,280284447553,288891289922,280284512835,276,1,1,1
2576,2,2116.71,986,156,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,14.433680000000006,288857736001,280267735363,284596257602,410,0,1,1
2577,3,4005.47,484,978,1,1,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,12.016409999999993,284579414850,288874512962,280301290306,276,0,1,1
2578,2,655.32,978,156,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,-4.068079999999998,280301224514,284596191555,280267801410,356,1,1,0
2579,2,1246.28,484,840,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,7.47024,284596323138,280284578627,284596323138,410,1,1,1
